query_id	pmid	evidence_level	has_pdf	pdf_source	pdf_usable	usable_reason	in_chunks_v2
506	28928219	abstract_supports_detail	no		no	no_pdf	no
506	31128470	abstract_insufficient	no		no	no_pdf	no
507	25607232	abstract_supports_detail	yes	pdfs	yes		yes
508	16372899	abstract_supports_detail	yes	pdfs	yes		yes
51	17655921	abstract_supports_detail	yes	pdfs	yes		yes
510	22754623	abstract_supports_core	yes	pdfs	yes		yes
511	2159939	abstract_supports_core	yes	pdfs	yes		yes
511	1321061	abstract_supports_core	yes	pdfs	yes		yes
511	8482418	abstract_supports_core	yes	pdfs	no	low_chars_per_page	no
511	9126295	abstract_insufficient	yes	pdfs	yes		yes
511	8065317	abstract_supports_core	yes	pdfs	yes		yes
511	2545528	abstract_supports_core	yes	pdfs	yes		yes
511	2897942	abstract_insufficient	yes	pdfs	yes		yes
511	2843819	abstract_insufficient	yes	pdfs	yes		yes
511	2163344	abstract_insufficient	yes	pdfs	yes		yes
512	11264536	abstract_supports_core	yes	pdfs	yes		yes
513	19584094	abstract_supports_core	yes	pdfs	yes		yes
513	10404398	abstract_supports_core	yes	pdfs	yes		yes
514	20699477	abstract_supports_core	yes	pdfs	yes		yes
515	9427688	abstract_supports_core	no		no	no_pdf	no
515	12018385	abstract_supports_core	yes	pdfs	yes		yes
516	26940518	abstract_insufficient	yes	pdfs	yes		yes
517	20375144	abstract_insufficient	yes	pdfs	yes		yes
517	21085675	abstract_supports_detail	yes	pdfs	yes		yes
52	10556070	abstract_supports_detail	no		no	no_pdf	no
520	21085675	abstract_supports_detail	yes	pdfs	yes		yes
521	7811269	abstract_supports_core	yes	pdfs	no	low_chars_per_page	no
521	9151691	abstract_supports_detail	yes	pdfs	yes		yes
522	24847205	abstract_supports_core	yes	pdfs	yes		yes
522	14654223	abstract_supports_core	yes	pdfs	yes		yes
522	24981771	abstract_supports_core	yes	pdfs	yes		yes
523	12011437	abstract_supports_core	yes	pdfs	yes		yes
525	31263268	abstract_supports_core	yes	manual	yes		yes
526	11500376	abstract_insufficient	yes	pdfs	yes		yes
526	17380187	abstract_supports_detail	yes	pdfs	yes		yes
527	11422293	abstract_supports_core	yes	pdfs	yes		yes
527	16086850	abstract_insufficient	yes	pdfs	yes		yes
528	10473630	abstract_supports_detail	yes	pdfs	yes		yes
529	15740584	abstract_supports_detail	yes	pdfs	yes		yes
53	19765570	abstract_supports_core	yes	pdfs	yes		yes
530	26317626	abstract_insufficient	yes	pdfs	yes		yes
532	16086850	abstract_insufficient	yes	pdfs	yes		yes
533	10837033	abstract_supports_core	yes	pdfs	yes		yes
533	16086850	abstract_insufficient	yes	pdfs	yes		yes
534	24282234	abstract_insufficient	yes	pdfs	yes		yes
535	30967009	abstract_supports_core	yes	manual	yes		yes
536	16086850	abstract_insufficient	yes	pdfs	yes		yes
537	16086850	abstract_insufficient	yes	pdfs	yes		yes
538	18635356	abstract_supports_core	yes	pdfs	yes		yes
538	19763972	abstract_supports_core	yes	pdfs	yes		yes
539	16086850	abstract_insufficient	yes	pdfs	yes		yes
539	19779846	abstract_insufficient	yes	pdfs	yes		yes
54	19763972	abstract_supports_core	yes	pdfs	yes		yes
54	18635356	abstract_supports_core	yes	pdfs	yes		yes
54	20660630	abstract_supports_detail	yes	pdfs	yes		yes
54	27172998	abstract_supports_core	yes	pdfs	yes		yes
540	18504297	abstract_supports_core	yes	pdfs	yes		yes
541	18504297	abstract_supports_detail	yes	pdfs	yes		yes
541	25298405	abstract_insufficient	yes	pdfs	yes		yes
542	32818671	abstract_supports_detail	no		no	no_pdf	no
542	18504297	abstract_supports_detail	yes	pdfs	yes		yes
543	32818671	abstract_supports_detail	no		no	no_pdf	no
544	25298405	abstract_supports_core	yes	pdfs	yes		yes
545	15352238	abstract_supports_core	yes	pdfs	yes		yes
546	16086850	abstract_insufficient	yes	pdfs	yes		yes
547	30617109	abstract_insufficient	yes	manual	yes		yes
548	24587195	abstract_supports_detail	yes	pdfs	yes		yes
549	30462573	abstract_supports_core	yes	manual	yes		yes
55	24485835	abstract_supports_core	yes	pdfs	yes		yes
550	22128189	abstract_supports_detail	yes	pdfs	yes		yes
551	8986798	abstract_supports_core	yes	pdfs	yes		yes
552	24301467	abstract_supports_detail	yes	pdfs	yes		yes
553	1976383	abstract_supports_core	yes	pdfs	yes		yes
554	27009206	abstract_supports_core	yes	manual	yes		yes
555	27237792	abstract_supports_detail	yes	pdfs	yes		yes
556	10848635	abstract_supports_detail	yes	pdfs	yes		yes
557	27044073	abstract_supports_detail	yes	manual	yes		yes
558	25887420	abstract_insufficient	yes	pdfs	yes		yes
559	1536877	abstract_supports_core	yes	pdfs	yes		yes
56	21179207	abstract_supports_detail	yes	pdfs	yes		yes
560	11358877	abstract_supports_detail	yes	pdfs	yes		yes
561	25518940	abstract_supports_core	yes	pdfs	yes		yes
561	22944283	abstract_supports_core	yes	pdfs	yes		yes
562	8294503	abstract_insufficient	yes	pdfs	yes		yes
562	8081259	abstract_insufficient	no		no	no_pdf	no
563	4019595	abstract_insufficient	no		no	no_pdf	no
564	2500658	abstract_supports_core	yes	pdfs	yes		yes
565	2500658	abstract_supports_core	yes	pdfs	yes		yes
565	2539262	abstract_supports_core	yes	pdfs	yes		yes
565	1333842	abstract_supports_core	yes	pdfs	yes		yes
567	8186466	abstract_supports_detail	yes	pdfs	yes		yes
568	7937994	abstract_supports_core	yes	pdfs	yes		yes
568	19176583	abstract_supports_detail	yes	pdfs	yes		yes
568	1910174	abstract_insufficient	yes	pdfs	yes		yes
569	24930026	abstract_supports_core	yes	pdfs	yes		yes
57	30209138	abstract_supports_core	no		no	no_pdf	no
570	31372400	abstract_supports_detail	yes	manual	yes		yes
571	12176329	abstract_supports_detail	yes	pdfs	yes		yes
571	19635129	abstract_supports_core	yes	pdfs	yes		yes
572	16135826	abstract_supports_core	yes	pdfs	yes		yes
573	17950724	abstract_supports_core	yes	pdfs	yes		yes
574	24128258	abstract_insufficient	yes	pdfs	yes		yes
575	19176583	abstract_supports_core	yes	pdfs	yes		yes
576	23548898	abstract_supports_detail	yes	pdfs	yes		yes
577	11032815	abstract_supports_detail	yes	pdfs	no	known_bad	no
578	22008230	abstract_insufficient	yes	pdfs	yes		yes
579	26962009	abstract_supports_detail	yes	pdfs	yes		yes
58	7851634	abstract_insufficient	yes	pdfs	no	low_chars_per_page	no
580	30393033	abstract_insufficient	yes	manual	yes		yes
581	22644079	abstract_supports_detail	yes	pdfs	yes		yes
582	24248334	abstract_supports_core	yes	pdfs	yes		yes
583	24248334	abstract_insufficient	yes	pdfs	yes		yes
584	9177486	abstract_insufficient	yes	pdfs	yes		yes
585	1730409	abstract_supports_core	yes	pdfs	yes		yes
587	8982279	abstract_supports_detail	yes	pdfs	yes		yes
588	9808785	abstract_supports_detail	yes	pdfs	yes		yes
59	26074248	abstract_supports_core	yes	pdfs	yes		yes
590	9223628	abstract_supports_detail	yes	pdfs	yes		yes
591	7822284	abstract_supports_detail	yes	pdfs	no	low_chars_per_page	no
592	7867938	abstract_supports_detail	yes	pdfs	yes		yes
593	16243037	abstract_supports_detail	yes	pdfs	yes		yes
594	3320049	abstract_supports_core	yes	pdfs	yes		yes
594	2582489	abstract_supports_detail	yes	pdfs	yes		yes
595	28158557	abstract_supports_detail	no		no	no_pdf	no
596	31550289	abstract_supports_detail	yes	manual	yes		yes
597	16672332	abstract_insufficient	yes	pdfs	yes		yes
598	31044164	abstract_supports_detail	yes	manual	yes		yes
599	11220631	abstract_supports_core	yes	pdfs	yes		yes
6	31319820	abstract_insufficient	yes	manual	yes		yes
60	22128189	abstract_supports_core	yes	pdfs	yes		yes
60	25988702	abstract_insufficient	no		no	no_pdf	no
60	19687007	abstract_supports_detail	yes	pdfs	yes		yes
600	28414774	abstract_supports_detail	no		no	no_pdf	no
601	19808889	abstract_supports_detail	yes	pdfs	yes		yes
602	12070154	abstract_supports_detail	yes	pdfs	yes		yes
603	26330554	abstract_supports_detail	yes	pdfs	yes		yes
604	18835579	abstract_supports_detail	yes	pdfs	yes		yes
605	32397394	abstract_supports_detail	no		no	no_pdf	no
606	25887420	abstract_insufficient	yes	pdfs	yes		yes
607	22223109	abstract_supports_detail	yes	pdfs	yes		yes
608	21169559	abstract_insufficient	yes	pdfs	yes		yes
609	8026640	abstract_supports_detail	yes	pdfs	yes		yes
61	9190209	abstract_supports_detail	yes	pdfs	yes		yes
610	29890774	abstract_insufficient	yes	manual	yes		yes
610	29632077	abstract_supports_core	yes	manual	yes		yes
611	12421828	abstract_insufficient	yes	pdfs	yes		yes
612	22891261	abstract_supports_detail	yes	pdfs	yes		yes
613	11397018	abstract_supports_detail	yes	pdfs	yes		yes
614	16546177	abstract_supports_detail	yes	pdfs	yes		yes
615	29626371	abstract_supports_detail	yes	manual	yes		yes
616	12060658	abstract_supports_detail	yes	pdfs	yes		yes
617	21239624	abstract_supports_detail	yes	pdfs	yes		yes
618	20089846	abstract_supports_core	yes	pdfs	yes		yes
619	30967009	abstract_supports_core	yes	manual	yes		yes
619	16822579	abstract_insufficient	yes	pdfs	yes		yes
62	22366457	abstract_supports_core	yes	pdfs	yes		yes
62	19037099	abstract_supports_core	yes	pdfs	yes		yes
62	11208126	abstract_supports_detail	yes	pdfs	yes		yes
62	17584488	abstract_supports_core	yes	pdfs	yes		yes
62	27009206	abstract_supports_core	yes	manual	yes		yes
620	23886948	abstract_supports_core	yes	pdfs	yes		yes
621	6087882	abstract_supports_detail	yes	pdfs	yes		yes
621	2985583	abstract_supports_detail	yes	pdfs	yes		yes
622	18712789	abstract_supports_detail	yes	pdfs	yes		yes
623	22296834	abstract_supports_detail	yes	pdfs	yes		yes
624	29191847	abstract_supports_detail	yes	manual	yes		yes
625	9578623	abstract_supports_core	yes	pdfs	yes		yes
626	18486207	abstract_supports_core	yes	pdfs	yes		yes
627	22296834	abstract_supports_core	yes	pdfs	yes		yes
628	8947030	abstract_supports_detail	yes	pdfs	yes		yes
629	12952082	abstract_supports_core	yes	pdfs	yes		yes
63	27009206	abstract_supports_core	yes	manual	yes		yes
63	22264729	abstract_insufficient	yes	pdfs	yes		yes
631	19228419	abstract_supports_detail	yes	pdfs	yes		yes
632	21552328	abstract_supports_detail	yes	pdfs	yes		yes
633	25149514	abstract_supports_detail	yes	pdfs	yes		yes
634	21300429	abstract_supports_core	yes	pdfs	yes		yes
635	30916411	abstract_insufficient	no		no	no_pdf	no
635	21562226	abstract_insufficient	yes	pdfs	yes		yes
636	10593934	abstract_supports_core	yes	pdfs	yes		yes
637	20356373	abstract_supports_core	yes	pdfs	yes		yes
638	29440579	abstract_supports_core	yes	manual	yes		yes
639	24301467	abstract_supports_detail	yes	pdfs	yes		yes
64	14732403	abstract_supports_core	yes	pdfs	yes		yes
640	23333327	abstract_supports_detail	yes	pdfs	yes		yes
641	15708561	abstract_supports_core	yes	pdfs	yes		yes
642	17004322	abstract_supports_detail	yes	pdfs	yes		yes
643	23221467	abstract_supports_core	yes	pdfs	yes		yes
644	15817229	abstract_supports_detail	yes	pdfs	yes		yes
645	14871937	abstract_supports_core	yes	pdfs	yes		yes
646	15236669	abstract_insufficient	yes	pdfs	yes		yes
647	14732403	abstract_supports_detail	yes	pdfs	yes		yes
648	2557538	abstract_insufficient	yes	pdfs	yes		yes
649	23017206	abstract_supports_detail	yes	pdfs	yes		yes
65	10880352	abstract_supports_core	yes	pdfs	yes		yes
650	28889942	abstract_supports_core	no		no	no_pdf	no
651	28889942	abstract_supports_core	no		no	no_pdf	no
652	30967009	abstract_supports_detail	yes	manual	yes		yes
653	16512674	abstract_supports_core	yes	pdfs	yes		yes
655	19284976	abstract_insufficient	yes	pdfs	yes		yes
656	26246495	abstract_supports_detail	no		no	no_pdf	no
657	25540127	abstract_supports_detail	yes	pdfs	yes		yes
658	20231486	abstract_insufficient	yes	pdfs	yes		yes
659	30251676	abstract_supports_detail	no		no	no_pdf	no
66	21086149	abstract_supports_detail	yes	pdfs	yes		yes
660	15289548	abstract_supports_detail	yes	pdfs	yes		yes
661	20525180	abstract_supports_detail	yes	pdfs	yes		yes
662	1334012	abstract_supports_detail	yes	pdfs	yes		yes
663	9880338	abstract_supports_detail	yes	pdfs	yes		yes
664	29355521	abstract_insufficient	no		no	no_pdf	no
665	30404827	abstract_supports_detail	no		no	no_pdf	no
666	27791032	abstract_supports_detail	no		no	no_pdf	no
667	25222736	abstract_supports_core	yes	pdfs	yes		yes
669	9307965	abstract_supports_core	yes	pdfs	yes		yes
67	11481037	abstract_supports_detail	yes	pdfs	yes		yes
670	30967009	abstract_supports_detail	yes	manual	yes		yes
671	14665465	abstract_insufficient	yes	pdfs	yes		yes
672	32818671	abstract_supports_core	no		no	no_pdf	no
673	22379107	abstract_insufficient	yes	pdfs	yes		yes
674	17950724	abstract_supports_core	yes	pdfs	yes		yes
675	29355521	abstract_supports_detail	no		no	no_pdf	no
676	28027501	abstract_supports_core	no		no	no_pdf	no
677	11996675	abstract_supports_core	yes	manual	yes		yes
678	30916411	abstract_supports_detail	no		no	no_pdf	no
679	25143405	abstract_supports_detail	yes	pdfs	yes		yes
68	15851518	abstract_supports_core	yes	pdfs	yes		yes
680	22219373	abstract_supports_detail	yes	pdfs	yes		yes
681	32322581	abstract_insufficient	yes	manual	yes		yes
682	25189617	abstract_supports_detail	yes	pdfs	yes		yes
683	18077554	abstract_insufficient	yes	pdfs	yes		yes
684	16835443	abstract_supports_detail	yes	pdfs	yes		yes
684	16188250	abstract_supports_detail	yes	pdfs	yes		yes
685	14623897	abstract_supports_detail	yes	pdfs	yes		yes
686	10944536	abstract_supports_core	yes	pdfs	yes		yes
687	12392578	abstract_supports_detail	yes	pdfs	yes		yes
688	26183108	abstract_supports_detail	yes	pdfs	yes		yes
689	24463814	abstract_supports_detail	yes	pdfs	yes		yes
69	15821129	abstract_insufficient	yes	pdfs	yes		yes
690	24036346	abstract_insufficient	yes	pdfs	yes		yes
691	20500764	abstract_supports_detail	yes	pdfs	yes		yes
692	20709790	abstract_supports_detail	yes	pdfs	yes		yes
693	15470506	abstract_supports_core	yes	pdfs	yes		yes
694	30967009	abstract_supports_core	yes	manual	yes		yes
695	24390142	abstract_supports_core	yes	pdfs	yes		yes
696	21134080	abstract_insufficient	yes	pdfs	yes		yes
697	18768936	abstract_supports_detail	yes	pdfs	yes		yes
698	30029002	abstract_insufficient	no		no	no_pdf	no
699	11270120	abstract_supports_detail	yes	pdfs	yes		yes
70	15358428	abstract_supports_detail	yes	pdfs	yes		yes
700	19687007	abstract_supports_core	yes	pdfs	yes		yes
700	25988702	abstract_insufficient	no		no	no_pdf	no
701	17343681	abstract_supports_detail	yes	pdfs	yes		yes
703	9243512	abstract_supports_detail	yes	pdfs	yes		yes
704	27125566	abstract_supports_detail	yes	pdfs	yes		yes
705	8567716	abstract_supports_detail	yes	pdfs	yes		yes
706	10825297	abstract_supports_detail	no		no	no_pdf	no
707	15701689	abstract_insufficient	yes	pdfs	yes		yes
708	12952083	abstract_supports_detail	yes	pdfs	yes		yes
709	26940518	abstract_insufficient	yes	pdfs	yes		yes
71	15507488	abstract_insufficient	yes	pdfs	yes		yes
710	25143406	abstract_supports_detail	yes	pdfs	yes		yes
711	16675552	abstract_insufficient	yes	pdfs	yes		yes
711	17467078	abstract_supports_core	yes	pdfs	yes		yes
711	28889942	abstract_supports_detail	no		no	no_pdf	no
712	19635129	abstract_supports_core	yes	pdfs	yes		yes
712	22711818	abstract_supports_core	yes	pdfs	yes		yes
713	26940518	abstract_insufficient	yes	pdfs	yes		yes
714	2673549	abstract_supports_detail	no		no	no_pdf	no
715	12686622	abstract_supports_core	yes	pdfs	yes		yes
716	12175335	abstract_supports_detail	yes	pdfs	yes		yes
717	17010123	abstract_insufficient	yes	pdfs	yes		yes
717	18194410	abstract_supports_detail	yes	pdfs	yes		yes
718	31652367	abstract_supports_detail	yes	manual	yes		yes
719	30194235	abstract_supports_detail	no		no	no_pdf	no
72	14597204	abstract_insufficient	yes	pdfs	yes		yes
720	24248334	abstract_supports_detail	yes	pdfs	yes		yes
721	3093890	abstract_insufficient	yes	pdfs	no	low_chars_per_page	no
722	14557265	abstract_supports_detail	yes	pdfs	yes		yes
723	12686622	abstract_insufficient	yes	pdfs	yes		yes
724	14517319	abstract_supports_detail	yes	pdfs	yes		yes
725	7867938	abstract_supports_detail	yes	pdfs	yes		yes
726	20951045	abstract_supports_detail	yes	pdfs	yes		yes
727	16135826	abstract_supports_core	yes	pdfs	yes		yes
728	10980428	abstract_insufficient	yes	pdfs	yes		yes
729	12015984	abstract_supports_detail	yes	pdfs	yes		yes
73	27647881	abstract_supports_detail	yes	pdfs	yes		yes
730	18272966	abstract_insufficient	yes	pdfs	yes		yes
731	2380188	abstract_supports_detail	yes	pdfs	yes		yes
732	10898960	abstract_supports_detail	yes	pdfs	yes		yes
733	30967009	abstract_insufficient	yes	manual	yes		yes
735	25607232	abstract_supports_detail	yes	pdfs	yes		yes
736	10331990	abstract_insufficient	no		no	no_pdf	no
737	10421841	abstract_supports_detail	yes	pdfs	yes		yes
738	28302905	abstract_supports_core	no		no	no_pdf	no
739	19748467	abstract_supports_core	yes	pdfs	yes		yes
74	10651904	abstract_supports_core	yes	pdfs	yes		yes
74	9620859	abstract_supports_core	yes	pdfs	yes		yes
740	17380187	abstract_supports_detail	yes	pdfs	yes		yes
741	28619991	abstract_supports_core	no		no	no_pdf	no
741	19684855	abstract_supports_detail	yes	pdfs	yes		yes
742	11100898	abstract_supports_core	yes	pdfs	yes		yes
743	24867644	abstract_supports_core	yes	pdfs	yes		yes
744	17699599	abstract_supports_detail	yes	pdfs	yes		yes
745	15643062	abstract_supports_detail	yes	pdfs	yes		yes
746	11927596	abstract_supports_detail	yes	pdfs	yes		yes
747	17684569	abstract_supports_core	yes	pdfs	yes		yes
748	7822274	abstract_supports_detail	yes	pdfs	no	low_chars_per_page	no
749	9700162	abstract_supports_core	yes	pdfs	yes		yes
75	108168	abstract_supports_core	yes	pdfs	yes		yes
750	11973270	abstract_supports_detail	no		no	no_pdf	no
751	25518940	abstract_insufficient	yes	pdfs	yes		yes
752	19383941	abstract_supports_core	yes	pdfs	yes		yes
753	28819044	abstract_insufficient	yes	manual	yes		yes
754	12456012	abstract_insufficient	yes	pdfs	yes		yes
755	21701600	abstract_insufficient	yes	pdfs	yes		yes
756	11963653	abstract_supports_detail	yes	pdfs	yes		yes
757	16343335	abstract_supports_detail	yes	pdfs	yes		yes
758	2839474	abstract_supports_detail	yes	pdfs	yes		yes
758	2387408	abstract_supports_core	yes	pdfs	yes		yes
759	10444594	abstract_supports_detail	yes	pdfs	yes		yes
76	11356026	abstract_supports_core	yes	pdfs	yes		yes
760	15511086	abstract_supports_detail	yes	pdfs	yes		yes
761	1725525	abstract_supports_detail	no		no	no_pdf	no
763	24521843	abstract_supports_core	no		no	no_pdf	no
764	19409937	abstract_supports_detail	yes	pdfs	yes		yes
765	29602783	abstract_supports_core	no		no	no_pdf	no
766	30404827	abstract_insufficient	no		no	no_pdf	no
767	8026640	abstract_supports_core	yes	pdfs	yes		yes
768	8026640	abstract_supports_detail	yes	pdfs	yes		yes
769	27821733	abstract_supports_detail	no		no	no_pdf	no
77	21602484	abstract_supports_detail	yes	pdfs	yes		yes
770	2991881	abstract_supports_detail	yes	pdfs	yes		yes
771	15507488	abstract_insufficient	yes	pdfs	yes		yes
772	15621416	abstract_supports_core	yes	pdfs	yes		yes
773	8855370	abstract_supports_detail	yes	pdfs	yes		yes
774	15496465	abstract_supports_detail	yes	pdfs	yes		yes
775	9486804	abstract_supports_detail	no		no	no_pdf	no
776	15476260	abstract_supports_detail	yes	pdfs	yes		yes
777	17659086	abstract_insufficient	yes	pdfs	yes		yes
778	24373846	abstract_supports_detail	yes	pdfs	yes		yes
779	28011630	abstract_insufficient	yes	manual	yes		yes
78	11428129	abstract_supports_detail	yes	pdfs	yes		yes
780	18216168	abstract_insufficient	yes	pdfs	yes		yes
781	23473502	abstract_supports_core	yes	pdfs	yes		yes
783	18216168	abstract_supports_core	yes	pdfs	yes		yes
784	18430243	abstract_supports_detail	yes	pdfs	yes		yes
785	21671662	abstract_supports_core	yes	pdfs	yes		yes
786	15545285	abstract_supports_detail	yes	pdfs	yes		yes
787	15896312	abstract_supports_detail	yes	pdfs	yes		yes
788	9284050	abstract_supports_detail	yes	pdfs	yes		yes
789	24511612	abstract_supports_core	yes	pdfs	yes		yes
79	14718564	abstract_supports_detail	yes	pdfs	yes		yes
790	7958880	abstract_supports_core	yes	pdfs	yes		yes
791	15640146	abstract_supports_detail	yes	pdfs	yes		yes
792	15897458	abstract_supports_detail	yes	pdfs	yes		yes
793	10463155	abstract_supports_core	yes	pdfs	yes		yes
793	8798577	abstract_supports_detail	yes	pdfs	yes		yes
794	12204284	abstract_supports_detail	yes	pdfs	yes		yes
795	22024750	abstract_insufficient	yes	pdfs	yes		yes
796	9265658	abstract_supports_detail	yes	pdfs	yes		yes
797	2550894	abstract_insufficient	yes	pdfs	yes		yes
797	1646690	abstract_supports_core	yes	pdfs	yes		yes
798	9473320	abstract_supports_detail	yes	pdfs	yes		yes
798	15897458	abstract_supports_detail	yes	pdfs	yes		yes
799	11163223	abstract_supports_detail	yes	pdfs	yes		yes
8	7949426	abstract_supports_detail	yes	pdfs	yes		yes
800	3027076	abstract_supports_core	yes	pdfs	yes		yes
801	8486739	abstract_supports_detail	yes	pdfs	yes		yes
802	2176841	abstract_supports_detail	yes	pdfs	yes		yes
803	15546981	abstract_supports_core	yes	pdfs	yes		yes
803	22379107	abstract_supports_core	yes	pdfs	yes		yes
804	8898241	abstract_insufficient	no		no	no_pdf	no
805	10545495	abstract_supports_core	yes	pdfs	yes		yes
806	14641909	abstract_insufficient	yes	pdfs	yes		yes
807	16512674	abstract_supports_core	yes	pdfs	yes		yes
808	10854856	abstract_supports_detail	yes	pdfs	yes		yes
809	18160177	abstract_insufficient	yes	pdfs	yes		yes
81	16527814	abstract_supports_detail	yes	pdfs	yes		yes
810	18430243	abstract_supports_detail	yes	pdfs	yes		yes
811	23161062	abstract_supports_detail	yes	pdfs	yes		yes
811	19286984	abstract_supports_detail	yes	pdfs	yes		yes
812	31067156	abstract_insufficient	yes	manual	yes		yes
813	28819044	abstract_supports_detail	yes	manual	yes		yes
814	27170354	abstract_supports_detail	yes	pdfs	yes		yes
815	16582628	abstract_insufficient	yes	pdfs	yes		yes
816	19285397	abstract_supports_core	yes	pdfs	yes		yes
817	21602484	abstract_supports_detail	yes	pdfs	yes		yes
818	28365442	abstract_supports_detail	no		no	no_pdf	no
819	18326585	abstract_supports_core	yes	pdfs	yes		yes
82	11683919	abstract_supports_core	yes	pdfs	yes		yes
820	25887420	abstract_supports_core	yes	pdfs	yes		yes
821	19286984	abstract_supports_core	yes	pdfs	yes		yes
821	23161062	abstract_supports_detail	yes	pdfs	yes		yes
822	21875595	abstract_supports_detail	yes	pdfs	yes		yes
823	32061941	abstract_supports_core	no		no	no_pdf	no
824	15800059	abstract_supports_core	yes	pdfs	yes		yes
825	21034843	abstract_supports_core	yes	pdfs	yes		yes
826	32524725	abstract_supports_detail	yes	manual	yes		yes
827	7983143	abstract_supports_core	no		no	no_pdf	no
828	10189376	abstract_supports_detail	yes	pdfs	yes		yes
829	25149514	abstract_insufficient	yes	pdfs	yes		yes
83	31991113	abstract_supports_detail	no		no	no_pdf	no
830	28330902	abstract_supports_detail	yes	manual	yes		yes
831	10329620	abstract_supports_detail	yes	pdfs	yes		yes
832	24574058	abstract_supports_detail	yes	pdfs	yes		yes
833	9812977	abstract_supports_detail	yes	pdfs	yes		yes
834	22081140	abstract_supports_core	yes	pdfs	yes		yes
834	16079174	abstract_supports_core	yes	pdfs	yes		yes
835	31263268	abstract_supports_core	yes	manual	yes		yes
835	16079174	abstract_supports_detail	yes	pdfs	yes		yes
836	22266904	abstract_supports_core	yes	pdfs	yes		yes
837	10588668	abstract_supports_core	yes	pdfs	yes		yes
837	11865029	abstract_supports_detail	no		no	no_pdf	no
838	11865029	abstract_supports_detail	no		no	no_pdf	no
839	15276209	abstract_supports_core	yes	pdfs	yes		yes
84	25887420	abstract_insufficient	yes	pdfs	yes		yes
840	22266904	abstract_insufficient	yes	pdfs	yes		yes
841	5464526	abstract_supports_core	yes	pdfs	yes		yes
842	12456012	abstract_insufficient	yes	pdfs	yes		yes
843	30612939	abstract_supports_detail	no		no	no_pdf	no
844	15075287	abstract_insufficient	yes	pdfs	yes		yes
844	14665466	abstract_supports_core	yes	pdfs	yes		yes
845	30054386	abstract_supports_core	no		no	no_pdf	no
845	10848626	abstract_insufficient	yes	manual	yes		yes
846	30586322	abstract_supports_detail	no		no	no_pdf	no
847	21148389	abstract_insufficient	yes	pdfs	yes		yes
848	5813341	abstract_supports_detail	yes	pdfs	yes		yes
849	15342480	abstract_supports_detail	yes	pdfs	yes		yes
85	2540036	abstract_supports_detail	yes	pdfs	yes		yes
850	14701681	abstract_supports_detail	yes	pdfs	yes		yes
852	18413611	abstract_supports_detail	yes	pdfs	yes		yes
854	25887420	abstract_insufficient	yes	pdfs	yes		yes
855	21134080	abstract_insufficient	yes	pdfs	yes		yes
856	11428129	abstract_insufficient	yes	pdfs	yes		yes
857	7729573	abstract_supports_core	yes	pdfs	no	low_chars_per_page	no
858	8416797	abstract_supports_detail	yes	pdfs	no	low_chars_per_page	no
858	2581974	abstract_supports_core	yes	pdfs	yes		yes
859	9789030	abstract_supports_core	yes	pdfs	yes		yes
86	32061941	abstract_supports_core	no		no	no_pdf	no
861	16769729	abstract_supports_core	yes	pdfs	yes		yes
861	20089846	abstract_supports_detail	yes	pdfs	yes		yes
862	14706699	abstract_supports_detail	yes	pdfs	yes		yes
863	25448698	abstract_supports_core	yes	pdfs	yes		yes
864	22811266	abstract_supports_detail	yes	pdfs	yes		yes
865	25887420	abstract_insufficient	yes	pdfs	yes		yes
866	25887420	abstract_insufficient	yes	pdfs	yes		yes
867	25887420	abstract_insufficient	yes	pdfs	yes		yes
868	25887420	abstract_insufficient	yes	pdfs	yes		yes
869	25887420	abstract_insufficient	yes	pdfs	yes		yes
87	18415938	abstract_supports_core	no		no	no_pdf	no
870	16573737	abstract_insufficient	yes	pdfs	yes		yes
871	25887420	abstract_insufficient	yes	pdfs	yes		yes
872	25887420	abstract_insufficient	yes	pdfs	yes		yes
873	3902823	abstract_supports_core	yes	pdfs	yes		yes
873	2580746	abstract_supports_core	yes	pdfs	yes		yes
874	11927596	abstract_supports_detail	yes	pdfs	yes		yes
875	11102804	abstract_supports_detail	yes	pdfs	yes		yes
876	8099335	abstract_insufficient	yes	pdfs	yes		yes
876	9647646	abstract_supports_detail	yes	pdfs	yes		yes
877	12717731	abstract_supports_detail	yes	pdfs	yes		yes
878	12135922	abstract_supports_detail	no		no	no_pdf	no
879	10828443	abstract_supports_detail	yes	pdfs	yes		yes
88	30806144	abstract_supports_detail	no		no	no_pdf	no
880	4075402	abstract_supports_core	no		no	no_pdf	no
880	6509552	abstract_supports_detail	yes	pdfs	yes		yes
881	16571632	abstract_supports_detail	yes	pdfs	yes		yes
882	31051160	abstract_supports_detail	yes	manual	yes		yes
883	15827084	abstract_supports_detail	yes	pdfs	yes		yes
884	18424909	abstract_supports_core	yes	pdfs	yes		yes
885	10205164	abstract_supports_core	yes	pdfs	yes		yes
886	17416892	abstract_supports_detail	yes	pdfs	yes		yes
887	11004503	abstract_supports_detail	yes	pdfs	yes		yes
887	2921242	abstract_supports_detail	yes	pdfs	yes		yes
888	30785211	abstract_supports_detail	no		no	no_pdf	no
889	20966074	abstract_supports_detail	yes	pdfs	yes		yes
89	16445684	abstract_insufficient	yes	pdfs	yes		yes
89	9276759	abstract_supports_core	yes	pdfs	yes		yes
89	32482795	abstract_supports_detail	no		no	no_pdf	no
